#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	identity	idPct
CS10_Chr08_Sanc	+	6964	7222	259	WAI3398_Chr04_Sanc	+	7800	8058	259	214/259	82.6%
CS10_Chr08_Sanc	+	6964	7222	259	WAI3295_tig122_Sanc	+	7757	8015	259	214/259	82.6%
CS10_Chr08_Sanc	+	6964	7222	259	WAI2431_Chr07_Sanc	+	7803	8061	259	214/259	82.6%
CS10_Chr08_Sanc	+	6964	7222	259	CS10_Chr08_Sanc	+	7804	8062	259	214/259	82.6%
CS10_Chr08_Sanc	+	6964	7619	656	WAI3398_Chr04_Sanc	+	7503	8102	600	509/599	85.0%
CS10_Chr08_Sanc	+	6964	7619	656	WAI3295_tig122_Sanc	+	7460	8059	600	509/599	85.0%
CS10_Chr08_Sanc	+	6964	7619	656	WAI2431_Chr07_Sanc	+	7506	8105	600	509/599	85.0%
CS10_Chr08_Sanc	+	6964	7619	656	CS10_Chr08_Sanc	+	7507	8106	600	509/599	85.0%
CS10_Chr08_Sanc	+	6964	7678	715	WAI3398_Chr04_Sanc	+	7404	8070	667	576/667	86.4%
CS10_Chr08_Sanc	+	6964	7678	715	WAI3295_tig122_Sanc	+	7361	8027	667	576/667	86.4%
CS10_Chr08_Sanc	+	6964	7678	715	WAI2431_Chr07_Sanc	+	7407	8073	667	576/667	86.4%
CS10_Chr08_Sanc	+	6964	7678	715	CS10_Chr08_Sanc	+	7408	8074	667	576/667	86.4%
CS10_Chr08_Sanc	+	6964	7777	814	WAI3398_Chr04_Sanc	+	7305	8070	766	682/766	89.0%
CS10_Chr08_Sanc	+	6964	7777	814	WAI3295_tig122_Sanc	+	7262	8027	766	682/766	89.0%
CS10_Chr08_Sanc	+	6964	7777	814	WAI2431_Chr07_Sanc	+	7308	8073	766	682/766	89.0%
CS10_Chr08_Sanc	+	6964	7777	814	CS10_Chr08_Sanc	+	7309	8074	766	682/766	89.0%
CS10_Chr08_Sanc	+	6964	7975	1012	WAI3398_Chr04_Sanc	+	7059	8070	1012	845/964	87.7%
CS10_Chr08_Sanc	+	6964	7975	1012	WAI3295_tig122_Sanc	+	7016	8027	1012	845/964	87.7%
CS10_Chr08_Sanc	+	6964	7975	1012	WAI2431_Chr07_Sanc	+	7062	8073	1012	845/964	87.7%
CS10_Chr08_Sanc	+	6964	7975	1012	CS10_Chr08_Sanc	+	7063	8074	1012	845/964	87.7%
CS10_Chr08_Sanc	+	7063	8074	1012	WAI3398_Chr04_Sanc	+	6960	7971	1012	845/964	87.7%
CS10_Chr08_Sanc	+	7063	8074	1012	WAI3295_tig122_Sanc	+	6917	7928	1012	845/964	87.7%
CS10_Chr08_Sanc	+	7063	8074	1012	WAI2431_Chr07_Sanc	+	6963	7974	1012	845/964	87.7%
CS10_Chr08_Sanc	+	7063	8074	1012	CS10_Chr08_Sanc	+	6964	7975	1012	845/964	87.7%
CS10_Chr08_Sanc	+	7196	8106	911	WAI3398_Chr04_Sanc	+	6956	7912	957	789/900	87.7%
CS10_Chr08_Sanc	+	7196	8106	911	WAI3295_tig122_Sanc	+	6913	7869	957	789/900	87.7%
CS10_Chr08_Sanc	+	7196	8106	911	WAI2431_Chr07_Sanc	+	6959	7915	957	789/900	87.7%
CS10_Chr08_Sanc	+	7196	8106	911	CS10_Chr08_Sanc	+	6960	7916	957	789/900	87.7%
CS10_Chr08_Sanc	+	7309	8074	766	WAI3398_Chr04_Sanc	+	6960	7773	814	682/766	89.0%
CS10_Chr08_Sanc	+	7309	8074	766	WAI3295_tig122_Sanc	+	6917	7730	814	682/766	89.0%
CS10_Chr08_Sanc	+	7309	8074	766	WAI2431_Chr07_Sanc	+	6963	7776	814	682/766	89.0%
CS10_Chr08_Sanc	+	7309	8074	766	CS10_Chr08_Sanc	+	6964	7777	814	682/766	89.0%
CS10_Chr08_Sanc	+	7408	8074	667	WAI3398_Chr04_Sanc	+	6960	7674	715	576/667	86.4%
CS10_Chr08_Sanc	+	7408	8074	667	WAI3295_tig122_Sanc	+	6917	7631	715	576/667	86.4%
CS10_Chr08_Sanc	+	7408	8074	667	WAI2431_Chr07_Sanc	+	6963	7677	715	576/667	86.4%
CS10_Chr08_Sanc	+	7408	8074	667	CS10_Chr08_Sanc	+	6964	7678	715	576/667	86.4%
CS10_Chr08_Sanc	+	7507	8106	600	WAI3398_Chr04_Sanc	+	6960	7615	656	509/599	85.0%
CS10_Chr08_Sanc	+	7507	8106	600	WAI3295_tig122_Sanc	+	6917	7572	656	509/599	85.0%
CS10_Chr08_Sanc	+	7507	8106	600	WAI2431_Chr07_Sanc	+	6963	7618	656	509/599	85.0%
CS10_Chr08_Sanc	+	7507	8106	600	CS10_Chr08_Sanc	+	6964	7619	656	509/599	85.0%
CS10_Chr08_Sanc	+	7584	8074	491	WAI3398_Chr04_Sanc	+	6939	7476	538	411/490	83.9%
CS10_Chr08_Sanc	+	7584	8074	491	WAI3295_tig122_Sanc	+	6896	7433	538	411/490	83.9%
CS10_Chr08_Sanc	+	7584	8074	491	WAI2431_Chr07_Sanc	+	6942	7479	538	411/490	83.9%
CS10_Chr08_Sanc	+	7584	8074	491	CS10_Chr08_Sanc	+	6943	7480	538	411/490	83.9%
CS10_Chr08_Sanc	+	7705	8074	370	WAI3398_Chr04_Sanc	+	6960	7377	418	314/370	84.9%
CS10_Chr08_Sanc	+	7705	8074	370	WAI3295_tig122_Sanc	+	6917	7334	418	314/370	84.9%
CS10_Chr08_Sanc	+	7705	8074	370	WAI2431_Chr07_Sanc	+	6963	7380	418	314/370	84.9%
CS10_Chr08_Sanc	+	7705	8074	370	CS10_Chr08_Sanc	+	6964	7381	418	314/370	84.9%
CS10_Chr08_Sanc	+	7804	8062	259	WAI3398_Chr04_Sanc	+	6960	7218	259	214/259	82.6%
CS10_Chr08_Sanc	+	7804	8062	259	WAI3295_tig122_Sanc	+	6917	7175	259	214/259	82.6%
CS10_Chr08_Sanc	+	7804	8062	259	WAI2431_Chr07_Sanc	+	6963	7221	259	214/259	82.6%
CS10_Chr08_Sanc	+	7804	8062	259	CS10_Chr08_Sanc	+	6964	7222	259	214/259	82.6%
CS10_Chr08_Sanc	+	7903	8106	204	WAI3398_Chr04_Sanc	+	6960	7171	212	159/203	78.3%
CS10_Chr08_Sanc	+	7903	8106	204	WAI3295_tig122_Sanc	+	6917	7128	212	159/203	78.3%
CS10_Chr08_Sanc	+	7903	8106	204	WAI2431_Chr07_Sanc	+	6963	7174	212	159/203	78.3%
CS10_Chr08_Sanc	+	7903	8106	204	CS10_Chr08_Sanc	+	6964	7175	212	159/203	78.3%
CS10_Chr08_Sanc	+	8153	8360	208	WAI3398_Chr04_Sanc	+	137314	137517	204	161/204	78.9%
CS10_Chr08_Sanc	+	8153	8360	208	WAI3384_Chr16_Sanc	+	146065	146268	204	161/204	78.9%
CS10_Chr08_Sanc	+	8153	8360	208	WAI3382_Chr06_Sanc	+	142988	143191	204	161/204	78.9%
CS10_Chr08_Sanc	+	8153	8360	208	WAI3295_tig122_Sanc	+	149344	149547	204	161/204	78.9%
CS10_Chr08_Sanc	+	8153	8360	208	WAI3285_Chr02_Sanc	+	141823	142026	204	161/204	78.9%
CS10_Chr08_Sanc	+	8153	8360	208	WAI2432_tig045_chr08_chr07_Sanc	+	149091	149294	204	161/204	78.9%
CS10_Chr08_Sanc	+	8153	8360	208	WAI2431_Chr07_Sanc	+	137319	137522	204	161/204	78.9%
CS10_Chr08_Sanc	+	8153	8360	208	WAI2411_Chr02_Sanc	+	143006	143209	204	161/204	78.9%
CS10_Chr08_Sanc	+	8153	8360	208	CS10_Chr08_Sanc	+	149452	149655	204	161/204	78.9%
CS10_Chr08_Sanc	+	8686	8864	179	WAI3398_Chr04_Sanc	+	8693	8903	211	119/179	66.5%
CS10_Chr08_Sanc	+	8686	8864	179	WAI3295_tig122_Sanc	+	8650	8860	211	119/179	66.5%
CS10_Chr08_Sanc	+	8686	8864	179	WAI2431_Chr07_Sanc	+	8696	8906	211	119/179	66.5%
CS10_Chr08_Sanc	+	8686	8864	179	CS10_Chr08_Sanc	+	8698	8908	211	119/179	66.5%
CS10_Chr08_Sanc	+	8698	8908	211	WAI3398_Chr04_Sanc	+	8681	8859	179	119/179	66.5%
CS10_Chr08_Sanc	+	8698	8908	211	WAI3295_tig122_Sanc	+	8638	8816	179	119/179	66.5%
CS10_Chr08_Sanc	+	8698	8908	211	WAI2431_Chr07_Sanc	+	8684	8862	179	119/179	66.5%
CS10_Chr08_Sanc	+	8698	8908	211	CS10_Chr08_Sanc	+	8686	8864	179	119/179	66.5%
CS10_Chr08_Sanc	+	8735	8826	92	WAI3398_Chr04_Sanc	+	8699	8797	99	66/92	71.7%
CS10_Chr08_Sanc	+	8735	8826	92	WAI3295_tig122_Sanc	+	8656	8754	99	66/92	71.7%
CS10_Chr08_Sanc	+	8735	8826	92	WAI2431_Chr07_Sanc	+	8702	8800	99	66/92	71.7%
CS10_Chr08_Sanc	+	8735	8826	92	CS10_Chr08_Sanc	+	8704	8802	99	66/92	71.7%
CS10_Chr08_Sanc	+	9252	9613	362	WAI2431_Chr07_Sanc	+	130240	130602	363	307/359	85.5%
CS10_Chr08_Sanc	+	9252	9613	362	WAI3398_Chr04_Sanc	+	130239	130600	362	307/359	85.5%
CS10_Chr08_Sanc	+	9252	9613	362	WAI3398_Chr04_Sanc	+	124243	124604	362	308/359	85.8%
CS10_Chr08_Sanc	+	9252	9613	362	WAI3384_Chr16_Sanc	+	138994	139355	362	307/359	85.5%
CS10_Chr08_Sanc	+	9252	9613	362	WAI3384_Chr16_Sanc	+	132995	133356	362	306/359	85.2%
CS10_Chr08_Sanc	+	9252	9613	362	WAI3382_Chr06_Sanc	+	135917	136278	362	307/359	85.5%
CS10_Chr08_Sanc	+	9252	9613	362	WAI3295_tig122_Sanc	+	142270	142631	362	307/359	85.5%
CS10_Chr08_Sanc	+	9252	9613	362	WAI3295_tig122_Sanc	+	136276	136637	362	308/359	85.8%
CS10_Chr08_Sanc	+	9252	9613	362	WAI3285_Chr02_Sanc	+	134757	135118	362	307/359	85.5%
CS10_Chr08_Sanc	+	9252	9613	362	WAI2432_tig045_chr08_chr07_Sanc	+	142011	142372	362	307/359	85.5%
CS10_Chr08_Sanc	+	9252	9613	362	WAI2431_Chr07_Sanc	+	124247	124608	362	308/359	85.8%
CS10_Chr08_Sanc	+	9252	9613	362	WAI2411_Chr02_Sanc	+	135932	136293	362	307/359	85.5%
CS10_Chr08_Sanc	+	9252	9613	362	CS10_Chr08_Sanc	+	142372	142734	363	307/360	85.3%
CS10_Chr08_Sanc	+	9252	9613	362	CS10_Chr08_Sanc	+	136374	136736	363	308/360	85.6%
CS10_Chr08_Sanc	+	9252	9613	362	CS10_Chr08_Sanc	+	135698	136060	363	308/360	85.6%
CS10_Chr08_Sanc	+	9254	9625	372	WAI3285_Chr02_Sanc	+	128767	129142	376	264/370	71.4%
CS10_Chr08_Sanc	+	9254	9629	376	CS10_Chr08_Sanc	+	129696	130077	382	266/376	70.7%
CS10_Chr08_Sanc	+	9254	9625	372	WAI3398_Chr04_Sanc	+	123574	123949	376	263/370	71.1%
CS10_Chr08_Sanc	+	9254	9612	359	WAI3384_Chr16_Sanc	+	126972	127341	370	260/358	72.6%
CS10_Chr08_Sanc	+	9254	9625	372	WAI3382_Chr06_Sanc	+	129920	130296	377	265/371	71.4%
CS10_Chr08_Sanc	+	9254	9625	372	WAI3295_tig122_Sanc	+	135608	135983	376	263/370	71.1%
CS10_Chr08_Sanc	+	9254	9625	372	WAI2432_tig045_chr08_chr07_Sanc	+	136015	136392	378	265/371	71.4%
CS10_Chr08_Sanc	+	9254	9625	372	WAI2431_Chr07_Sanc	+	123577	123953	377	265/371	71.4%
CS10_Chr08_Sanc	+	9254	9625	372	WAI2411_Chr02_Sanc	+	129936	130312	377	265/371	71.4%
CS10_Chr08_Sanc	+	11136	12135	1000	WAI3295_tig122_Sanc	+	126532	127532	1001	786/998	78.8%
CS10_Chr08_Sanc	+	11136	12135	1000	WAI2432_tig045_chr08_chr07_Sanc	+	126945	127940	996	786/995	79.0%
CS10_Chr08_Sanc	+	11136	12135	1000	WAI3398_Chr04_Sanc	+	114496	115494	999	785/998	78.7%
CS10_Chr08_Sanc	+	11136	12135	1000	WAI3384_Chr16_Sanc	+	117895	118893	999	785/998	78.7%
CS10_Chr08_Sanc	+	11136	12135	1000	WAI3382_Chr06_Sanc	+	120846	121844	999	785/998	78.7%
CS10_Chr08_Sanc	+	11136	12135	1000	WAI3285_Chr02_Sanc	+	119699	120697	999	785/998	78.7%
CS10_Chr08_Sanc	+	11136	12135	1000	WAI2431_Chr07_Sanc	+	114499	115497	999	785/998	78.7%
CS10_Chr08_Sanc	+	11136	12135	1000	WAI2411_Chr02_Sanc	+	120855	121853	999	785/998	78.7%
CS10_Chr08_Sanc	+	11136	12135	1000	CS10_Chr08_Sanc	+	120618	121616	999	785/998	78.7%
CS10_Chr08_Sanc	+	11406	11665	260	WAI3398_Chr04_Sanc	+	12028	12273	246	178/240	74.2%
CS10_Chr08_Sanc	+	11406	11665	260	WAI3295_tig122_Sanc	+	11985	12229	245	178/238	74.8%
CS10_Chr08_Sanc	+	11406	11665	260	WAI2431_Chr07_Sanc	+	12031	12276	246	178/240	74.2%
CS10_Chr08_Sanc	+	11406	11665	260	CS10_Chr08_Sanc	+	12036	12281	246	178/240	74.2%
CS10_Chr08_Sanc	+	11406	11917	512	WAI3398_Chr04_Sanc	+	11778	12273	496	408/490	83.3%
CS10_Chr08_Sanc	+	11406	11784	379	WAI3398_Chr04_Sanc	+	11904	12275	372	294/363	81.0%
CS10_Chr08_Sanc	+	11406	11784	379	WAI3295_tig122_Sanc	+	11859	12231	373	298/363	82.1%
CS10_Chr08_Sanc	+	11406	11784	379	WAI2431_Chr07_Sanc	+	11905	12278	374	298/365	81.6%
CS10_Chr08_Sanc	+	11406	11784	379	CS10_Chr08_Sanc	+	11910	12283	374	298/365	81.6%
CS10_Chr08_Sanc	+	11406	12015	610	WAI3398_Chr04_Sanc	+	11652	12258	607	525/598	87.8%
CS10_Chr08_Sanc	+	11406	11917	512	WAI3295_tig122_Sanc	+	11733	12229	497	412/490	84.1%
CS10_Chr08_Sanc	+	11406	11917	512	WAI2431_Chr07_Sanc	+	11779	12276	498	412/492	83.7%
CS10_Chr08_Sanc	+	11406	11917	512	CS10_Chr08_Sanc	+	11784	12281	498	412/492	83.7%
CS10_Chr08_Sanc	+	11406	12139	734	WAI3398_Chr04_Sanc	+	11526	12256	731	627/722	86.8%
CS10_Chr08_Sanc	+	11406	12015	610	WAI3295_tig122_Sanc	+	11607	12214	608	528/600	88.0%
CS10_Chr08_Sanc	+	11406	12015	610	WAI2431_Chr07_Sanc	+	11653	12261	609	529/600	88.2%
CS10_Chr08_Sanc	+	11406	12015	610	CS10_Chr08_Sanc	+	11658	12266	609	529/600	88.2%
CS10_Chr08_Sanc	+	11406	12139	734	WAI3295_tig122_Sanc	+	11481	12212	732	632/722	87.5%
CS10_Chr08_Sanc	+	11406	12139	734	WAI2431_Chr07_Sanc	+	11527	12259	733	631/724	87.2%
CS10_Chr08_Sanc	+	11406	12139	734	CS10_Chr08_Sanc	+	11532	12264	733	631/724	87.2%
CS10_Chr08_Sanc	+	11410	11661	252	WAI3398_Chr04_Sanc	+	115274	115524	251	193/249	77.5%
CS10_Chr08_Sanc	+	11410	11661	252	WAI3384_Chr16_Sanc	+	118673	118923	251	193/249	77.5%
CS10_Chr08_Sanc	+	11410	11661	252	WAI3382_Chr06_Sanc	+	121624	121874	251	193/249	77.5%
CS10_Chr08_Sanc	+	11410	11661	252	WAI3295_tig122_Sanc	+	127312	127562	251	193/249	77.5%
CS10_Chr08_Sanc	+	11410	11661	252	WAI3285_Chr02_Sanc	+	120477	120727	251	193/249	77.5%
CS10_Chr08_Sanc	+	11410	11661	252	WAI2432_tig045_chr08_chr07_Sanc	+	127720	127970	251	193/249	77.5%
CS10_Chr08_Sanc	+	11410	11661	252	WAI2431_Chr07_Sanc	+	115277	115527	251	193/249	77.5%
CS10_Chr08_Sanc	+	11410	11661	252	WAI2411_Chr02_Sanc	+	121633	121883	251	193/249	77.5%
CS10_Chr08_Sanc	+	11410	11661	252	CS10_Chr08_Sanc	+	121396	121646	251	193/249	77.5%
CS10_Chr08_Sanc	+	11410	11787	378	WAI3295_tig122_Sanc	+	127184	127562	379	295/375	78.7%
CS10_Chr08_Sanc	+	11410	11913	504	WAI3295_tig122_Sanc	+	127058	127562	505	410/501	81.8%
CS10_Chr08_Sanc	+	11410	11787	378	WAI3398_Chr04_Sanc	+	115148	115524	377	294/375	78.4%
CS10_Chr08_Sanc	+	11410	11787	378	WAI3384_Chr16_Sanc	+	118547	118923	377	294/375	78.4%
CS10_Chr08_Sanc	+	11410	11787	378	WAI3382_Chr06_Sanc	+	121498	121874	377	294/375	78.4%
CS10_Chr08_Sanc	+	11410	11787	378	WAI3285_Chr02_Sanc	+	120351	120727	377	294/375	78.4%
CS10_Chr08_Sanc	+	11410	11787	378	WAI2432_tig045_chr08_chr07_Sanc	+	127594	127970	377	294/375	78.4%
CS10_Chr08_Sanc	+	11410	11787	378	WAI2431_Chr07_Sanc	+	115151	115527	377	294/375	78.4%
CS10_Chr08_Sanc	+	11410	11787	378	WAI2411_Chr02_Sanc	+	121507	121883	377	294/375	78.4%
CS10_Chr08_Sanc	+	11410	11787	378	CS10_Chr08_Sanc	+	121270	121646	377	294/375	78.4%
CS10_Chr08_Sanc	+	11410	12039	630	WAI3295_tig122_Sanc	+	126932	127562	631	523/627	83.4%
CS10_Chr08_Sanc	+	11410	11913	504	WAI3398_Chr04_Sanc	+	115022	115524	503	409/501	81.6%
CS10_Chr08_Sanc	+	11410	11913	504	WAI3384_Chr16_Sanc	+	118421	118923	503	409/501	81.6%
CS10_Chr08_Sanc	+	11410	11913	504	WAI3382_Chr06_Sanc	+	121372	121874	503	409/501	81.6%
CS10_Chr08_Sanc	+	11410	11913	504	WAI3285_Chr02_Sanc	+	120225	120727	503	409/501	81.6%
CS10_Chr08_Sanc	+	11410	11913	504	WAI2432_tig045_chr08_chr07_Sanc	+	127468	127970	503	409/501	81.6%
CS10_Chr08_Sanc	+	11410	11913	504	WAI2431_Chr07_Sanc	+	115025	115527	503	409/501	81.6%
CS10_Chr08_Sanc	+	11410	11913	504	WAI2411_Chr02_Sanc	+	121381	121883	503	409/501	81.6%
CS10_Chr08_Sanc	+	11410	11913	504	CS10_Chr08_Sanc	+	121144	121646	503	409/501	81.6%
CS10_Chr08_Sanc	+	11410	12039	630	WAI3398_Chr04_Sanc	+	114896	115524	629	523/627	83.4%
CS10_Chr08_Sanc	+	11410	12039	630	WAI3384_Chr16_Sanc	+	118295	118923	629	523/627	83.4%
CS10_Chr08_Sanc	+	11410	12039	630	WAI3382_Chr06_Sanc	+	121246	121874	629	523/627	83.4%
CS10_Chr08_Sanc	+	11410	12039	630	WAI3285_Chr02_Sanc	+	120099	120727	629	523/627	83.4%
CS10_Chr08_Sanc	+	11410	12039	630	WAI2432_tig045_chr08_chr07_Sanc	+	127342	127970	629	523/627	83.4%
CS10_Chr08_Sanc	+	11410	12039	630	WAI2431_Chr07_Sanc	+	114899	115527	629	523/627	83.4%
CS10_Chr08_Sanc	+	11410	12039	630	WAI2411_Chr02_Sanc	+	121255	121883	629	523/627	83.4%
CS10_Chr08_Sanc	+	11410	12039	630	CS10_Chr08_Sanc	+	121018	121646	629	523/627	83.4%
CS10_Chr08_Sanc	+	11412	12934	1523	WAI3295_tig122_Sanc	+	126682	128197	1516	1005/1442	69.7%
CS10_Chr08_Sanc	+	11412	12934	1523	WAI3398_Chr04_Sanc	+	114646	116160	1515	1004/1442	69.6%
CS10_Chr08_Sanc	+	11412	12934	1523	WAI3384_Chr16_Sanc	+	118045	119559	1515	1004/1442	69.6%
CS10_Chr08_Sanc	+	11412	12934	1523	WAI3382_Chr06_Sanc	+	120996	122510	1515	1004/1442	69.6%
CS10_Chr08_Sanc	+	11412	12934	1523	WAI3285_Chr02_Sanc	+	119849	121361	1513	1004/1442	69.6%
CS10_Chr08_Sanc	+	11412	12934	1523	WAI2431_Chr07_Sanc	+	114649	116163	1515	1004/1442	69.6%
CS10_Chr08_Sanc	+	11412	12934	1523	WAI2411_Chr02_Sanc	+	121005	122519	1515	1004/1442	69.6%
CS10_Chr08_Sanc	+	11412	12934	1523	CS10_Chr08_Sanc	+	120768	122282	1515	1004/1442	69.6%
CS10_Chr08_Sanc	+	11524	12934	1411	WAI2432_tig045_chr08_chr07_Sanc	+	127204	128606	1403	953/1330	71.7%
CS10_Chr08_Sanc	+	11532	12264	733	WAI3398_Chr04_Sanc	+	11400	12131	732	627/722	86.8%
CS10_Chr08_Sanc	+	11532	12264	733	WAI3295_tig122_Sanc	+	11355	12088	734	631/724	87.2%
CS10_Chr08_Sanc	+	11532	12264	733	WAI2431_Chr07_Sanc	+	11401	12134	734	631/724	87.2%
CS10_Chr08_Sanc	+	11532	12264	733	CS10_Chr08_Sanc	+	11406	12139	734	631/724	87.2%
CS10_Chr08_Sanc	+	11650	12281	632	WAI3295_tig122_Sanc	+	126794	127441	648	505/622	81.2%
CS10_Chr08_Sanc	+	11650	12281	632	WAI3398_Chr04_Sanc	+	114758	115403	646	505/622	81.2%
CS10_Chr08_Sanc	+	11650	12281	632	WAI3384_Chr16_Sanc	+	118157	118802	646	505/622	81.2%
CS10_Chr08_Sanc	+	11650	12281	632	WAI3382_Chr06_Sanc	+	121108	121753	646	505/622	81.2%
CS10_Chr08_Sanc	+	11650	12281	632	WAI3285_Chr02_Sanc	+	119961	120606	646	505/622	81.2%
CS10_Chr08_Sanc	+	11650	12281	632	WAI2432_tig045_chr08_chr07_Sanc	+	127204	127849	646	505/622	81.2%
CS10_Chr08_Sanc	+	11650	12281	632	WAI2431_Chr07_Sanc	+	114761	115406	646	505/622	81.2%
CS10_Chr08_Sanc	+	11650	12281	632	WAI2411_Chr02_Sanc	+	121117	121762	646	505/622	81.2%
CS10_Chr08_Sanc	+	11650	12281	632	CS10_Chr08_Sanc	+	120880	121525	646	505/622	81.2%
CS10_Chr08_Sanc	+	11658	12266	609	WAI3398_Chr04_Sanc	+	11400	12007	608	529/598	88.5%
CS10_Chr08_Sanc	+	11658	12266	609	WAI3295_tig122_Sanc	+	11355	11964	610	529/600	88.2%
CS10_Chr08_Sanc	+	11658	12266	609	WAI2431_Chr07_Sanc	+	11401	12010	610	529/600	88.2%
CS10_Chr08_Sanc	+	11658	12266	609	CS10_Chr08_Sanc	+	11406	12015	610	529/600	88.2%
CS10_Chr08_Sanc	+	11776	12248	473	WAI3398_Chr04_Sanc	+	114758	115230	473	379/464	81.7%
CS10_Chr08_Sanc	+	11776	12248	473	WAI3384_Chr16_Sanc	+	118157	118629	473	379/464	81.7%
CS10_Chr08_Sanc	+	11776	12248	473	WAI3382_Chr06_Sanc	+	121108	121580	473	379/464	81.7%
CS10_Chr08_Sanc	+	11776	12248	473	WAI3295_tig122_Sanc	+	126794	127268	475	378/466	81.1%
CS10_Chr08_Sanc	+	11776	12248	473	WAI3285_Chr02_Sanc	+	119961	120433	473	379/464	81.7%
CS10_Chr08_Sanc	+	11776	12248	473	WAI2432_tig045_chr08_chr07_Sanc	+	127204	127676	473	379/464	81.7%
CS10_Chr08_Sanc	+	11776	12248	473	WAI2431_Chr07_Sanc	+	114761	115233	473	379/464	81.7%
CS10_Chr08_Sanc	+	11776	12248	473	WAI2411_Chr02_Sanc	+	121117	121589	473	379/464	81.7%
CS10_Chr08_Sanc	+	11776	12248	473	CS10_Chr08_Sanc	+	120880	121352	473	379/464	81.7%
CS10_Chr08_Sanc	+	11784	12281	498	WAI3398_Chr04_Sanc	+	11400	11911	512	412/492	83.7%
CS10_Chr08_Sanc	+	11784	12281	498	WAI3295_tig122_Sanc	+	11355	11866	512	412/492	83.7%
CS10_Chr08_Sanc	+	11784	12281	498	WAI2431_Chr07_Sanc	+	11401	11912	512	412/492	83.7%
CS10_Chr08_Sanc	+	11784	12281	498	CS10_Chr08_Sanc	+	11406	11917	512	412/492	83.7%
CS10_Chr08_Sanc	+	11883	12281	399	WAI3398_Chr04_Sanc	+	114739	115151	413	301/389	77.4%
CS10_Chr08_Sanc	+	11883	12281	399	WAI3384_Chr16_Sanc	+	118138	118550	413	301/389	77.4%
CS10_Chr08_Sanc	+	11883	12281	399	WAI3382_Chr06_Sanc	+	121089	121501	413	301/389	77.4%
CS10_Chr08_Sanc	+	11883	12281	399	WAI3295_tig122_Sanc	+	126775	127187	413	301/389	77.4%
CS10_Chr08_Sanc	+	11883	12281	399	WAI3285_Chr02_Sanc	+	119942	120354	413	301/389	77.4%
