#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	identity	idPct
I73-1_tig03_Horiz	+	4314	4882	569	1CBFP_cont1.4_Horiz	+	6757	7316	560	475/551	86.2%
I73-1_tig03_Horiz	+	4314	4769	456	M4_chr6_Horiz	+	4537	4990	454	419/454	92.3%
I73-1_tig03_Horiz	+	4314	4769	456	I73-1_tig03_Horiz	+	3936	4389	454	419/454	92.3%
I73-1_tig03_Horiz	+	4440	4783	344	1CBFP_cont1.4_Horiz	+	6757	7098	342	297/342	86.8%
I73-1_tig03_Horiz	+	4440	4783	344	M4_chr6_Horiz	+	4537	4878	342	297/342	86.8%
I73-1_tig03_Horiz	+	4440	4783	344	I73-1_tig03_Horiz	+	3936	4277	342	297/342	86.8%
I73-1_tig03_Horiz	+	4566	4783	218	1CBFP_cont1.4_Horiz	+	6757	6972	216	184/216	85.2%
I73-1_tig03_Horiz	+	4566	4783	218	M4_chr6_Horiz	+	4537	4752	216	184/216	85.2%
I73-1_tig03_Horiz	+	4566	4783	218	I73-1_tig03_Horiz	+	3936	4151	216	184/216	85.2%
I73-1_tig03_Horiz	+	7235	7777	543	1CBFP_cont1.4_Horiz	+	126073	126615	543	394/539	73.1%
I73-1_tig03_Horiz	+	7235	7777	543	M4_chr6_Horiz	+	112299	112841	543	394/539	73.1%
I73-1_tig03_Horiz	+	7235	7777	543	I73-1_tig03_Horiz	+	120277	120819	543	394/539	73.1%
I73-1_tig03_Horiz	+	17353	17477	125	I73-1_tig03_Horiz	+	14424	14597	174	102/125	81.6%
I73-1_tig03_Horiz	+	17492	17660	169	1CBFP_cont1.4_Horiz	+	17102	17270	169	169/169	100.0%
I73-1_tig03_Horiz	+	17492	94579	77088	M4_chr6_Horiz	+	15132	91977	76846	76714/76830	99.8%
I73-1_tig03_Horiz	+	17655	92196	74542	1CBFP_cont1.4_Horiz	+	22664	97056	74393	74159/74279	99.8%
I73-1_tig03_Horiz	+	20468	25335	4868	SN15_Chr05_Horiz	+	41176	46070	4895	3708/4864	76.2%
I73-1_tig03_Horiz	+	25323	33205	7883	SN15_Chr05_Horiz	+	47310	55217	7908	6127/7881	77.7%
I73-1_tig03_Horiz	+	33199	39013	5815	SN15_Chr05_Horiz	+	55904	61893	5990	4396/5800	75.8%
I73-1_tig03_Horiz	+	39018	42699	3682	SN15_Chr05_Horiz	+	63738	67459	3722	2850/3682	77.4%
I73-1_tig03_Horiz	+	42431	42496	66	1CBFP_cont1.4_Horiz	+	47643	47708	66	55/66	83.3%
I73-1_tig03_Horiz	+	42431	42496	66	M4_chr6_Horiz	+	40272	40337	66	55/66	83.3%
I73-1_tig03_Horiz	+	42431	42496	66	I73-1_tig03_Horiz	+	42635	42700	66	55/66	83.3%
I73-1_tig03_Horiz	+	42431	42530	100	SN15_Chr05_Horiz	+	67608	67707	100	78/100	78.0%
I73-1_tig03_Horiz	+	42431	42547	117	SN15_Chr05_Horiz	+	67591	67707	117	93/117	79.5%
I73-1_tig03_Horiz	+	42431	42530	100	1CBFP_cont1.4_Horiz	+	47609	47708	100	89/100	89.0%
I73-1_tig03_Horiz	+	42431	42530	100	M4_chr6_Horiz	+	40238	40337	100	89/100	89.0%
I73-1_tig03_Horiz	+	42431	42530	100	I73-1_tig03_Horiz	+	42601	42700	100	89/100	89.0%
I73-1_tig03_Horiz	+	42431	42564	134	SN15_Chr05_Horiz	+	67574	67707	134	107/134	79.9%
I73-1_tig03_Horiz	+	42431	42699	269	SN15_Chr05_Horiz	+	67412	67689	278	218/269	81.0%
I73-1_tig03_Horiz	+	42431	42699	269	SN15_Chr05_Horiz	+	67395	67672	278	216/269	80.3%
I73-1_tig03_Horiz	+	42431	42581	151	SN15_Chr05_Horiz	+	67557	67707	151	122/151	80.8%
I73-1_tig03_Horiz	+	42431	42598	168	SN15_Chr05_Horiz	+	67531	67707	177	136/168	81.0%
I73-1_tig03_Horiz	+	42431	42615	185	SN15_Chr05_Horiz	+	67514	67707	194	149/185	80.5%
I73-1_tig03_Horiz	+	42431	42564	134	1CBFP_cont1.4_Horiz	+	47575	47708	134	120/134	89.6%
I73-1_tig03_Horiz	+	42431	42564	134	M4_chr6_Horiz	+	40204	40337	134	120/134	89.6%
I73-1_tig03_Horiz	+	42431	42564	134	I73-1_tig03_Horiz	+	42567	42700	134	120/134	89.6%
I73-1_tig03_Horiz	+	42431	42632	202	SN15_Chr05_Horiz	+	67497	67707	211	162/202	80.2%
I73-1_tig03_Horiz	+	42431	42649	219	SN15_Chr05_Horiz	+	67480	67707	228	175/219	79.9%
I73-1_tig03_Horiz	+	42431	42700	270	SN15_Chr05_Horiz	+	67429	67707	279	217/270	80.4%
I73-1_tig03_Horiz	+	42431	42666	236	SN15_Chr05_Horiz	+	67463	67707	245	190/236	80.5%
I73-1_tig03_Horiz	+	42431	42699	269	SN15_Chr05_Horiz	+	67361	67638	278	217/269	80.7%
I73-1_tig03_Horiz	+	42431	42699	269	SN15_Chr05_Horiz	+	67344	67621	278	219/269	81.4%
I73-1_tig03_Horiz	+	42431	42700	270	SN15_Chr05_Horiz	+	67327	67605	279	218/270	80.7%
I73-1_tig03_Horiz	+	42431	42615	185	1CBFP_cont1.4_Horiz	+	47524	47708	185	166/185	89.7%
I73-1_tig03_Horiz	+	42431	42615	185	M4_chr6_Horiz	+	40153	40337	185	166/185	89.7%
I73-1_tig03_Horiz	+	42431	42615	185	I73-1_tig03_Horiz	+	42516	42700	185	166/185	89.7%
I73-1_tig03_Horiz	+	42431	42700	270	SN15_Chr05_Horiz	+	67310	67588	279	217/270	80.4%
I73-1_tig03_Horiz	+	42431	42699	269	SN15_Chr05_Horiz	+	67293	67570	278	213/269	79.2%
I73-1_tig03_Horiz	+	42431	42699	269	SN15_Chr05_Horiz	+	67276	67544	269	213/269	79.2%
I73-1_tig03_Horiz	+	42431	42699	269	SN15_Chr05_Horiz	+	67259	67527	269	214/269	79.6%
I73-1_tig03_Horiz	+	42431	42699	269	SN15_Chr05_Horiz	+	67242	67510	269	215/269	79.9%
I73-1_tig03_Horiz	+	42431	42699	269	SN15_Chr05_Horiz	+	67225	67493	269	217/269	80.7%
I73-1_tig03_Horiz	+	42431	42700	270	SN15_Chr05_Horiz	+	67208	67477	270	219/270	81.1%
I73-1_tig03_Horiz	+	42431	42683	253	1CBFP_cont1.4_Horiz	+	47456	47708	253	214/253	84.6%
I73-1_tig03_Horiz	+	42431	42683	253	M4_chr6_Horiz	+	40085	40337	253	214/253	84.6%
I73-1_tig03_Horiz	+	42431	42683	253	I73-1_tig03_Horiz	+	42448	42700	253	214/253	84.6%
I73-1_tig03_Horiz	+	42432	42479	48	1CBFP_cont1.4_Horiz	+	47661	47708	48	45/48	93.8%
I73-1_tig03_Horiz	+	42432	42479	48	M4_chr6_Horiz	+	40290	40337	48	45/48	93.8%
I73-1_tig03_Horiz	+	42432	42479	48	I73-1_tig03_Horiz	+	42653	42700	48	45/48	93.8%
I73-1_tig03_Horiz	+	42432	42513	82	1CBFP_cont1.4_Horiz	+	47627	47708	82	78/82	95.1%
I73-1_tig03_Horiz	+	42432	42513	82	M4_chr6_Horiz	+	40256	40337	82	78/82	95.1%
I73-1_tig03_Horiz	+	42432	42513	82	I73-1_tig03_Horiz	+	42619	42700	82	78/82	95.1%
I73-1_tig03_Horiz	+	42432	42547	116	1CBFP_cont1.4_Horiz	+	47593	47708	116	106/116	91.4%
I73-1_tig03_Horiz	+	42432	42547	116	M4_chr6_Horiz	+	40222	40337	116	106/116	91.4%
I73-1_tig03_Horiz	+	42432	42547	116	I73-1_tig03_Horiz	+	42585	42700	116	106/116	91.4%
I73-1_tig03_Horiz	+	42432	42581	150	1CBFP_cont1.4_Horiz	+	47559	47708	150	138/150	92.0%
I73-1_tig03_Horiz	+	42432	42581	150	M4_chr6_Horiz	+	40188	40337	150	138/150	92.0%
I73-1_tig03_Horiz	+	42432	42581	150	I73-1_tig03_Horiz	+	42551	42700	150	138/150	92.0%
I73-1_tig03_Horiz	+	42432	42598	167	1CBFP_cont1.4_Horiz	+	47542	47708	167	151/167	90.4%
I73-1_tig03_Horiz	+	42432	42598	167	M4_chr6_Horiz	+	40171	40337	167	151/167	90.4%
I73-1_tig03_Horiz	+	42432	42598	167	I73-1_tig03_Horiz	+	42534	42700	167	151/167	90.4%
I73-1_tig03_Horiz	+	42432	42649	218	1CBFP_cont1.4_Horiz	+	47491	47708	218	191/218	87.6%
I73-1_tig03_Horiz	+	42432	42649	218	M4_chr6_Horiz	+	40120	40337	218	191/218	87.6%
I73-1_tig03_Horiz	+	42432	42649	218	I73-1_tig03_Horiz	+	42483	42700	218	191/218	87.6%
I73-1_tig03_Horiz	+	42432	42632	201	1CBFP_cont1.4_Horiz	+	47508	47708	201	187/201	93.0%
I73-1_tig03_Horiz	+	42432	42632	201	M4_chr6_Horiz	+	40137	40337	201	187/201	93.0%
I73-1_tig03_Horiz	+	42432	42632	201	I73-1_tig03_Horiz	+	42500	42700	201	187/201	93.0%
I73-1_tig03_Horiz	+	42432	42666	235	1CBFP_cont1.4_Horiz	+	47474	47708	235	224/235	95.3%
I73-1_tig03_Horiz	+	42432	42666	235	M4_chr6_Horiz	+	40103	40337	235	224/235	95.3%
I73-1_tig03_Horiz	+	42432	42666	235	I73-1_tig03_Horiz	+	42466	42700	235	224/235	95.3%
I73-1_tig03_Horiz	+	42434	42683	250	SN15_Chr05_Horiz	+	67449	67707	259	202/250	80.8%
I73-1_tig03_Horiz	+	42434	42700	267	SN15_Chr05_Horiz	+	67381	67656	276	216/267	80.9%
I73-1_tig03_Horiz	+	42440	42699	260	SN15_Chr05_Horiz	+	67183	67442	260	211/260	81.2%
I73-1_tig03_Horiz	+	42448	42700	253	1CBFP_cont1.4_Horiz	+	47439	47691	253	214/253	84.6%
I73-1_tig03_Horiz	+	42448	42700	253	M4_chr6_Horiz	+	40068	40320	253	214/253	84.6%
I73-1_tig03_Horiz	+	42448	42700	253	I73-1_tig03_Horiz	+	42431	42683	253	214/253	84.6%
I73-1_tig03_Horiz	+	42466	42699	234	SN15_Chr05_Horiz	+	67192	67425	234	191/234	81.6%
I73-1_tig03_Horiz	+	42466	42700	235	1CBFP_cont1.4_Horiz	+	47440	47674	235	224/235	95.3%
I73-1_tig03_Horiz	+	42466	42700	235	M4_chr6_Horiz	+	40069	40303	235	224/235	95.3%
I73-1_tig03_Horiz	+	42466	42700	235	I73-1_tig03_Horiz	+	42432	42666	235	224/235	95.3%
I73-1_tig03_Horiz	+	42483	42700	218	SN15_Chr05_Horiz	+	67192	67409	218	178/218	81.7%
I73-1_tig03_Horiz	+	42483	42700	218	1CBFP_cont1.4_Horiz	+	47440	47657	218	191/218	87.6%
I73-1_tig03_Horiz	+	42483	42700	218	M4_chr6_Horiz	+	40069	40286	218	191/218	87.6%
I73-1_tig03_Horiz	+	42483	42700	218	I73-1_tig03_Horiz	+	42432	42649	218	191/218	87.6%
I73-1_tig03_Horiz	+	42500	42699	200	SN15_Chr05_Horiz	+	67192	67391	200	165/200	82.5%
I73-1_tig03_Horiz	+	42500	42700	201	1CBFP_cont1.4_Horiz	+	47440	47640	201	187/201	93.0%
I73-1_tig03_Horiz	+	42500	42700	201	M4_chr6_Horiz	+	40069	40269	201	187/201	93.0%
I73-1_tig03_Horiz	+	42500	42700	201	I73-1_tig03_Horiz	+	42432	42632	201	187/201	93.0%
I73-1_tig03_Horiz	+	42508	42699	192	SN15_Chr05_Horiz	+	67183	67374	192	157/192	81.8%
I73-1_tig03_Horiz	+	42516	42700	185	1CBFP_cont1.4_Horiz	+	47439	47623	185	166/185	89.7%
I73-1_tig03_Horiz	+	42516	42700	185	M4_chr6_Horiz	+	40068	40252	185	166/185	89.7%
I73-1_tig03_Horiz	+	42516	42700	185	I73-1_tig03_Horiz	+	42431	42615	185	166/185	89.7%
I73-1_tig03_Horiz	+	42534	42699	166	SN15_Chr05_Horiz	+	67192	67357	166	138/166	83.1%
I73-1_tig03_Horiz	+	42534	42700	167	1CBFP_cont1.4_Horiz	+	47440	47606	167	151/167	90.4%
I73-1_tig03_Horiz	+	42534	42700	167	M4_chr6_Horiz	+	40069	40235	167	151/167	90.4%
I73-1_tig03_Horiz	+	42534	42700	167	I73-1_tig03_Horiz	+	42432	42598	167	151/167	90.4%
I73-1_tig03_Horiz	+	42551	42700	150	SN15_Chr05_Horiz	+	67192	67341	150	125/150	83.3%
I73-1_tig03_Horiz	+	42551	42700	150	1CBFP_cont1.4_Horiz	+	47440	47589	150	138/150	92.0%
I73-1_tig03_Horiz	+	42551	42700	150	M4_chr6_Horiz	+	40069	40218	150	138/150	92.0%
I73-1_tig03_Horiz	+	42551	42700	150	I73-1_tig03_Horiz	+	42432	42581	150	138/150	92.0%
I73-1_tig03_Horiz	+	42559	42700	142	SN15_Chr05_Horiz	+	67183	67324	142	115/142	81.0%
I73-1_tig03_Horiz	+	42567	42700	134	1CBFP_cont1.4_Horiz	+	47439	47572	134	120/134	89.6%
I73-1_tig03_Horiz	+	42567	42700	134	M4_chr6_Horiz	+	40068	40201	134	120/134	89.6%
I73-1_tig03_Horiz	+	42567	42700	134	I73-1_tig03_Horiz	+	42431	42564	134	120/134	89.6%
I73-1_tig03_Horiz	+	42585	42700	116	1CBFP_cont1.4_Horiz	+	47440	47555	116	106/116	91.4%
I73-1_tig03_Horiz	+	42585	42700	116	M4_chr6_Horiz	+	40069	40184	116	106/116	91.4%
I73-1_tig03_Horiz	+	42585	42700	116	I73-1_tig03_Horiz	+	42432	42547	116	106/116	91.4%
I73-1_tig03_Horiz	+	42593	44208	1616	SN15_Chr05_Horiz	+	67183	68672	1490	824/1424	57.9%
I73-1_tig03_Horiz	+	42601	42700	100	1CBFP_cont1.4_Horiz	+	47439	47538	100	89/100	89.0%
I73-1_tig03_Horiz	+	42601	42700	100	M4_chr6_Horiz	+	40068	40167	100	89/100	89.0%
I73-1_tig03_Horiz	+	42601	42700	100	I73-1_tig03_Horiz	+	42431	42530	100	89/100	89.0%
I73-1_tig03_Horiz	+	42619	42700	82	1CBFP_cont1.4_Horiz	+	47440	47521	82	78/82	95.1%
I73-1_tig03_Horiz	+	42619	42700	82	M4_chr6_Horiz	+	40069	40150	82	78/82	95.1%
I73-1_tig03_Horiz	+	42619	42700	82	I73-1_tig03_Horiz	+	42432	42513	82	78/82	95.1%
I73-1_tig03_Horiz	+	42653	42699	47	SN15_Chr05_Horiz	+	67192	67238	47	42/47	89.4%
I73-1_tig03_Horiz	+	42653	42700	48	1CBFP_cont1.4_Horiz	+	47440	47487	48	45/48	93.8%
I73-1_tig03_Horiz	+	42653	42700	48	M4_chr6_Horiz	+	40069	40116	48	45/48	93.8%
I73-1_tig03_Horiz	+	42653	42700	48	I73-1_tig03_Horiz	+	42432	42479	48	45/48	93.8%
I73-1_tig03_Horiz	+	42784	44025	1242	SN15_Chr05_Horiz	+	223115	224354	1240	1003/1201	83.5%
I73-1_tig03_Horiz	+	44021	52292	8272	SN15_Chr05_Horiz	+	231157	239074	7918	6174/7897	78.2%
I73-1_tig03_Horiz	+	46776	47304	529	SN15_Chr05_Horiz	+	70137	70664	528	378/524	72.1%
I73-1_tig03_Horiz	+	51364	51444	81	1CBFP_cont1.4_Horiz	+	56479	56559	81	57/81	70.4%
I73-1_tig03_Horiz	+	51364	51444	81	M4_chr6_Horiz	+	49112	49192	81	57/81	70.4%
I73-1_tig03_Horiz	+	51364	51444	81	I73-1_tig03_Horiz	+	51544	51624	81	57/81	70.4%
I73-1_tig03_Horiz	+	51364	51480	117	1CBFP_cont1.4_Horiz	+	56443	56559	117	93/117	79.5%
I73-1_tig03_Horiz	+	51364	51480	117	M4_chr6_Horiz	+	49076	49192	117	93/117	79.5%
I73-1_tig03_Horiz	+	51364	51480	117	I73-1_tig03_Horiz	+	51508	51624	117	93/117	79.5%
I73-1_tig03_Horiz	+	51364	51516	153	1CBFP_cont1.4_Horiz	+	56407	56559	153	128/153	83.7%
I73-1_tig03_Horiz	+	51364	51516	153	M4_chr6_Horiz	+	49040	49192	153	128/153	83.7%
I73-1_tig03_Horiz	+	51364	51516	153	I73-1_tig03_Horiz	+	51472	51624	153	129/153	84.3%
I73-1_tig03_Horiz	+	51364	51562	199	I73-1_tig03_Horiz	+	51436	51633	198	172/198	86.9%
I73-1_tig03_Horiz	+	51364	51589	226	I73-1_tig03_Horiz	+	51400	51625	226	204/226	90.3%
I73-1_tig03_Horiz	+	51400	51625	226	M4_chr6_Horiz	+	49004	49157	154	139/154	90.3%
I73-1_tig03_Horiz	+	51400	51625	226	I73-1_tig03_Horiz	+	51364	51589	226	204/226	90.3%
I73-1_tig03_Horiz	+	51436	51633	198	I73-1_tig03_Horiz	+	51364	51562	199	172/198	86.9%
I73-1_tig03_Horiz	+	51457	51589	133	1CBFP_cont1.4_Horiz	+	56428	56560	133	119/133	89.5%
I73-1_tig03_Horiz	+	51472	51624	153	I73-1_tig03_Horiz	+	51364	51516	153	129/153	84.3%
I73-1_tig03_Horiz	+	51472	51625	154	1CBFP_cont1.4_Horiz	+	56371	56524	154	133/154	86.4%
I73-1_tig03_Horiz	+	51472	51574	103	M4_chr6_Horiz	+	49004	49106	103	91/103	88.3%
I73-1_tig03_Horiz	+	51508	51633	126	1CBFP_cont1.4_Horiz	+	56371	56497	127	100/126	79.4%
I73-1_tig03_Horiz	+	51508	51633	126	M4_chr6_Horiz	+	49004	49130	127	100/126	79.4%
I73-1_tig03_Horiz	+	51508	51624	117	I73-1_tig03_Horiz	+	51364	51480	117	93/117	79.5%
I73-1_tig03_Horiz	+	51544	51624	81	1CBFP_cont1.4_Horiz	+	56371	56451	81	57/81	70.4%
I73-1_tig03_Horiz	+	51544	51624	81	M4_chr6_Horiz	+	49004	49084	81	57/81	70.4%
I73-1_tig03_Horiz	+	51544	51624	81	I73-1_tig03_Horiz	+	51364	51444	81	57/81	70.4%
I73-1_tig03_Horiz	+	52377	52531	155	1CBFP_cont1.4_Horiz	+	57282	57436	155	112/150	74.7%
I73-1_tig03_Horiz	+	52377	52531	155	M4_chr6_Horiz	+	49915	50069	155	112/150	74.7%
I73-1_tig03_Horiz	+	52377	52531	155	I73-1_tig03_Horiz	+	52347	52501	155	112/150	74.7%
I73-1_tig03_Horiz	+	53090	58485	5396	SN15_Chr05_Horiz	+	266028	271427	5400	4176/5393	77.4%
I73-1_tig03_Horiz	+	58481	66458	7978	SN15_Chr05_Horiz	+	280110	288259	8150	6069/7964	76.2%
I73-1_tig03_Horiz	+	66435	68767	2333	SN15_Chr05_Horiz	+	289487	291817	2331	1748/2330	75.0%
I73-1_tig03_Horiz	+	68770	71465	2696	SN15_Chr05_Horiz	+	292520	295267	2748	2097/2695	77.8%
I73-1_tig03_Horiz	+	71446	78007	6562	SN15_Chr05_Horiz	+	368393	374652	6260	4902/6260	78.3%
I73-1_tig03_Horiz	+	71968	72221	254	1CBFP_cont1.4_Horiz	+	77127	77377	251	197/251	78.5%
I73-1_tig03_Horiz	+	71968	72221	254	M4_chr6_Horiz	+	69665	69915	251	197/251	78.5%
I73-1_tig03_Horiz	+	71968	72221	254	I73-1_tig03_Horiz	+	72097	72347	251	197/251	78.5%
I73-1_tig03_Horiz	+	72097	72347	251	1CBFP_cont1.4_Horiz	+	76998	77251	254	197/251	78.5%
I73-1_tig03_Horiz	+	72097	72347	251	M4_chr6_Horiz	+	69536	69789	254	197/251	78.5%
I73-1_tig03_Horiz	+	72097	72347	251	I73-1_tig03_Horiz	+	71968	72221	254	197/251	78.5%
I73-1_tig03_Horiz	+	73234	73562	329	SN15_Chr05_Horiz	+	370397	370710	314	204/314	65.0%
I73-1_tig03_Horiz	+	73234	73684	451	1CBFP_cont1.4_Horiz	+	78612	79050	439	318/427	74.5%
I73-1_tig03_Horiz	+	73234	73684	451	M4_chr6_Horiz	+	71150	71588	439	318/427	74.5%
I73-1_tig03_Horiz	+	73234	73684	451	I73-1_tig03_Horiz	+	73582	74020	439	318/427	74.5%
I73-1_tig03_Horiz	+	73582	73878	297	SN15_Chr05_Horiz	+	370049	370360	312	193/297	65.0%
I73-1_tig03_Horiz	+	73582	74020	439	1CBFP_cont1.4_Horiz	+	78264	78714	451	318/427	74.5%
I73-1_tig03_Horiz	+	73582	74020	439	M4_chr6_Horiz	+	70802	71252	451	318/427	74.5%
I73-1_tig03_Horiz	+	73582	74020	439	I73-1_tig03_Horiz	+	73234	73684	451	318/427	74.5%
I73-1_tig03_Horiz	+	78005	80257	2253	SN15_Chr05_Horiz	+	383614	385866	2253	1876/2253	83.3%
I73-1_tig03_Horiz	+	80129	91434	11306	SN15_Chr05_Horiz	+	417576	428656	11081	10511/11036	95.2%
I73-1_tig03_Horiz	+	81859	82220	362	SN15_Chr05_Horiz	+	382924	383241	318	230/306	75.2%
I73-1_tig03_Horiz	+	90262	91019	758	SN15_Chr05_Horiz	+	44929	45624	696	492/673	73.1%
I73-1_tig03_Horiz	+	91423	94579	3157	SN15_Chr05_Horiz	+	440554	443710	3157	2892/3157	91.6%
I73-1_tig03_Horiz	+	92897	94579	1683	1CBFP_cont1.4_Horiz	+	104069	105751	1683	1683/1683	100.0%
I73-1_tig03_Horiz	+	94579	94740	162	I73-1_tig03_Horiz	+	99791	99952	162	161/162	99.4%
I73-1_tig03_Horiz	+	96236	96345	110	1CBFP_cont1.4_Horiz	+	146484	146645	162	110/110	100.0%
I73-1_tig03_Horiz	+	96236	96345	110	M4_chr6_Horiz	+	128590	128751	162	110/110	100.0%
I73-1_tig03_Horiz	+	99791	99952	162	I73-1_tig03_Horiz	+	94579	94740	162	161/162	99.4%
I73-1_tig03_Horiz	+	99950	101846	1897	SN15_Chr05_Horiz	+	443705	445597	1893	1676/1893	88.5%
I73-1_tig03_Horiz	+	99950	137103	37154	1CBFP_cont1.4_Horiz	+	105746	142887	37142	37140/37142	100.0%
I73-1_tig03_Horiz	+	99950	136578	36629	M4_chr6_Horiz	+	91972	128588	36617	36615/36617	100.0%
I73-1_tig03_Horiz	+	100301	100451	151	1CBFP_cont1.4_Horiz	+	52413	52563	151	107/151	70.9%
I73-1_tig03_Horiz	+	100301	100451	151	M4_chr6_Horiz	+	45045	45195	151	107/151	70.9%
I73-1_tig03_Horiz	+	100301	100451	151	I73-1_tig03_Horiz	+	47405	47555	151	107/151	70.9%
I73-1_tig03_Horiz	+	112598	113104	507	1CBFP_cont1.4_Horiz	+	5947	6464	518	382/503	75.9%
I73-1_tig03_Horiz	+	112598	113104	507	M4_chr6_Horiz	+	3727	4244	518	382/503	75.9%
I73-1_tig03_Horiz	+	112598	113104	507	I73-1_tig03_Horiz	+	3126	3643	518	382/503	75.9%
I73-1_tig03_Horiz	+	115940	116329	390	1CBFP_cont1.4_Horiz	+	122915	123281	367	263/365	72.1%
I73-1_tig03_Horiz	+	115940	116329	390	M4_chr6_Horiz	+	109141	109507	367	263/365	72.1%
I73-1_tig03_Horiz	+	115940	116329	390	I73-1_tig03_Horiz	+	117119	117485	367	263/365	72.1%
I73-1_tig03_Horiz	+	115940	116737	798	1CBFP_cont1.4_Horiz	+	122507	123281	775	593/773	76.7%
I73-1_tig03_Horiz	+	115940	116737	798	M4_chr6_Horiz	+	108733	109507	775	593/773	76.7%
I73-1_tig03_Horiz	+	115940	116737	798	I73-1_tig03_Horiz	+	116711	117485	775	593/773	76.7%
I73-1_tig03_Horiz	+	115957	117417	1461	1CBFP_cont1.4_Horiz	+	121806	123281	1476	1130/1459	77.5%
I73-1_tig03_Horiz	+	115957	117417	1461	M4_chr6_Horiz	+	108032	109507	1476	1130/1459	77.5%
I73-1_tig03_Horiz	+	115957	117417	1461	I73-1_tig03_Horiz	+	116010	117485	1476	1130/1459	77.5%
I73-1_tig03_Horiz	+	116010	117485	1476	1CBFP_cont1.4_Horiz	+	121753	123213	1461	1130/1459	77.5%
I73-1_tig03_Horiz	+	116010	117485	1476	M4_chr6_Horiz	+	107979	109439	1461	1130/1459	77.5%
I73-1_tig03_Horiz	+	116010	117485	1476	I73-1_tig03_Horiz	+	115957	117417	1461	1130/1459	77.5%
I73-1_tig03_Horiz	+	116042	116397	356	1CBFP_cont1.4_Horiz	+	122926	123281	356	274/356	77.0%
I73-1_tig03_Horiz	+	116042	116397	356	M4_chr6_Horiz	+	109152	109507	356	274/356	77.0%
I73-1_tig03_Horiz	+	116042	116397	356	I73-1_tig03_Horiz	+	117130	117485	356	274/356	77.0%
I73-1_tig03_Horiz	+	116042	116465	424	1CBFP_cont1.4_Horiz	+	122858	123281	424	321/424	75.7%
I73-1_tig03_Horiz	+	116042	116465	424	M4_chr6_Horiz	+	109084	109507	424	321/424	75.7%
I73-1_tig03_Horiz	+	116042	116465	424	I73-1_tig03_Horiz	+	117062	117485	424	321/424	75.7%
